Decade,Century,Tried,Deaths,City_old,City,Region,Country,Longitude,Latitude,Part of Europe
1590,1500,1,0,Nesselwang,Mittelfranken,Bayern,Germany,10.5037,47.6233,Western Europe
1590,1500,5,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1590,1500,14,14,Marktoberdorf,Mittelfranken,Bayern,Germany,10.6158,47.7785,Western Europe
1590,1500,1,0,Schwabmunchen,Mittelfranken,Bayern,Germany,10.7557,48.18,Western Europe
1590,1500,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1590,1500,1,0,Schongau,Mittelfranken,Bayern,Germany,10.8943,47.815,Western Europe
1590,1500,1,0,Wallerstein,Mittelfranken,Bayern,Germany,10.4738,48.8887,Western Europe
1590,1500,1,1,Nesselwang,Mittelfranken,Bayern,Germany,10.5037,47.6233,Western Europe
1590,1500,1,0,Ritzisried,Schwaben,Bayern,Germany,10.2099,48.2175,Western Europe
1590,1500,1,0,Illertissen,Mittelfranken,Bayern,Germany,10.1013,48.2253,Western Europe
1590,1500,14,14,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1590,1500,1,0,Starnberg,Mittelfranken,Bayern,Germany,11.339,48.0,Western Europe
1590,1500,1,1,Wallerstein,Mittelfranken,Bayern,Germany,10.4738,48.8887,Western Europe
1590,1500,1,0,Wiesent,Mittelfranken,Bayern,Germany,12.3769,49.009,Western Europe
1590,1500,2,2,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1590,1500,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1590,1500,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1590,1500,8,0,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Western Europe
1590,1500,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1590,1500,1,1,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1590,1500,1,0,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Western Europe
1590,1500,1,0,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Western Europe
1590,1500,1,0,Lauingen,Mittelfranken,Bayern,Germany,10.43,48.5703,Western Europe
1590,1500,4,4,Burgau,Mittelfranken,Bayern,Germany,10.4108,48.4302,Western Europe
1590,1500,4,0,Zusmarshausen,Mittelfranken,Bayern,Germany,10.5995,48.3983,Western Europe
1590,1500,3,0,Kallmunz,Mittelfranken,Bayern,Germany,11.9601,49.1611,Western Europe
1590,1500,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1590,1500,1,1,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1590,1500,1,0,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1590,1500,1,0,Nesselwang,Mittelfranken,Bayern,Germany,10.5037,47.6233,Western Europe
1590,1500,1,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1590,1500,1,0,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1590,1500,1,0,Untermeitingen,Mittelfranken,Bayern,Germany,10.8115,48.1623,Western Europe
1590,1500,1,1,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1590,1500,1,0,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Western Europe
1590,1500,1,0,Wasserburg am Bodensee,Mittelfranken,Bayern,Germany,9.6351,47.5786,Western Europe
1590,1500,2,0,Lauingen,Mittelfranken,Bayern,Germany,10.43,48.5703,Western Europe
1590,1500,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1590,1500,2,2,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1590,1500,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1590,1500,18,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1590,1500,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1590,1500,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1590,1500,1,0,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Western Europe
1590,1500,1,0,Dinkelscherben,Mittelfranken,Bayern,Germany,10.5898,48.3476,Western Europe
1600,1600,2,0,Bad Griesbach,Mittelfranken,Bayern,Germany,13.1966,48.4502,Western Europe
1600,1600,1,0,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Western Europe
1600,1600,1,1,Dinkelscherben,Mittelfranken,Bayern,Germany,10.5898,48.3476,Western Europe
1600,1600,2,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1600,1600,38,1,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Western Europe
1600,1600,12,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Western Europe
1600,1600,2,0,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Western Europe
1600,1600,10,0,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Western Europe
1600,1600,1,0,Riedenburg,Mittelfranken,Bayern,Germany,11.6918,48.9637,Western Europe
1600,1600,2,0,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Western Europe
1600,1600,1,0,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Western Europe
1600,1600,2,0,Kelheim,Mittelfranken,Bayern,Germany,11.8866,48.9184,Western Europe
1600,1600,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1600,1600,1,0,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Western Europe
1600,1600,1,1,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1600,1600,1,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1600,1600,1,0,Neuburg an der Donau,Mittelfranken,Bayern,Germany,11.1888,48.7303,Western Europe
1600,1600,1,0,Sulzberg,Mittelfranken,Bayern,Germany,10.3481,47.661,Western Europe
1600,1600,1,0,Lauingen,Mittelfranken,Bayern,Germany,10.43,48.5703,Western Europe
1600,1600,4,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,2,2,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1600,1600,1,0,Lauingen,Mittelfranken,Bayern,Germany,10.43,48.5703,Western Europe
1600,1600,5,0,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1600,1600,2,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1600,1600,1,0,Tapfheim,Mittelfranken,Bayern,Germany,10.6854,48.6737,Western Europe
1600,1600,1,0,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Western Europe
1600,1600,1,0,Lauingen,Mittelfranken,Bayern,Germany,10.43,48.5703,Western Europe
1600,1600,1,0,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Western Europe
1600,1600,1,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1600,1600,1,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1600,1600,1,0,Weilheim,Mittelfranken,Bayern,Germany,11.1421,47.8407,Western Europe
1600,1600,1,0,Garmisch-Partenkirchen,Mittelfranken,Bayern,Germany,11.0955,47.4917,Western Europe
1600,1600,1,0,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Friedberg,Mittelfranken,Bayern,Germany,10.9865,48.356,Western Europe
1600,1600,1,0,Kosching,Mittelfranken,Bayern,Germany,11.5005,48.8126,Western Europe
1600,1600,1,0,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Western Europe
1600,1600,1,0,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Western Europe
1600,1600,2,0,Hemau,Mittelfranken,Bayern,Germany,11.7833,49.0534,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Garmisch-Partenkirchen,Mittelfranken,Bayern,Germany,11.0955,47.4917,Western Europe
1600,1600,2,0,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Western Europe
1600,1600,1,0,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1600,1600,2,0,Laaber,Mittelfranken,Bayern,Germany,11.8831,49.0683,Western Europe
1600,1600,2,2,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1600,1600,1,0,Barnstein,Schwaben,Bayern,Germany,10.5355,47.7059,Western Europe
1600,1600,4,0,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Western Europe
1600,1600,1,0,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Western Europe
1600,1600,4,0,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1600,1600,2,0,Lengdorf,Mittelfranken,Bayern,Germany,12.0473,48.2578,Western Europe
1600,1600,1,0,Kranzberg,Mittelfranken,Bayern,Germany,11.6194,48.4063,Western Europe
1600,1600,1,0,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Western Europe
1600,1600,9,2,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Western Europe
1600,1600,1,0,Mainburg,Mittelfranken,Bayern,Germany,11.7817,48.6431,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Geisenfeld,Mittelfranken,Bayern,Germany,11.6119,48.6822,Western Europe
1600,1600,1,0,Pfaffenhofen,Mittelfranken,Bayern,Germany,11.4977,48.5325,Western Europe
1600,1600,1,0,Bad Reichenhall,Mittelfranken,Bayern,Germany,12.8816,47.7303,Western Europe
1600,1600,4,0,Riedenburg,Mittelfranken,Bayern,Germany,11.6918,48.9637,Western Europe
1600,1600,4,0,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Western Europe
1600,1600,2,0,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Western Europe
1600,1600,1,1,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,3,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Western Europe
1600,1600,2,0,Kempten,Mittelfranken,Bayern,Germany,10.3158,47.7286,Western Europe
1600,1600,1,0,Kaufbeuren,Mittelfranken,Bayern,Germany,10.626,47.883,Western Europe
1600,1600,1,0,Bobingen,Mittelfranken,Bayern,Germany,10.8296,48.2697,Western Europe
1600,1600,1,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1600,1600,1,0,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Western Europe
1600,1600,10,2,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1600,1600,3,0,Gerolfing,Oberbayern,Bayern,Germany,11.3488,48.7558,Western Europe
1600,1600,1,0,Kranzberg,Mittelfranken,Bayern,Germany,11.6194,48.4063,Western Europe
1600,1600,1,0,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Western Europe
1600,1600,1,1,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Rain,Mittelfranken,Bayern,Germany,10.9209,48.6902,Western Europe
1600,1600,1,0,Schrobenhausen,Mittelfranken,Bayern,Germany,11.2631,48.5626,Western Europe
1600,1600,1,0,Straubing,Mittelfranken,Bayern,Germany,12.5802,48.8777,Western Europe
1600,1600,15,10,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,4,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1600,1600,1,0,Thannhausen,Mittelfranken,Bayern,Germany,10.4675,48.2814,Western Europe
1600,1600,3,0,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Western Europe
1600,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,2,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,1,0,Deggendorf,Mittelfranken,Bayern,Germany,12.9575,48.8409,Western Europe
1610,1600,7,2,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1610,1600,1,0,Bad Griesbach,Mittelfranken,Bayern,Germany,13.1966,48.4502,Western Europe
1610,1600,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,1,0,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Western Europe
1610,1600,1,0,Mainburg,Mittelfranken,Bayern,Germany,11.7817,48.6431,Western Europe
1610,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,0,Bad Reichenhall,Mittelfranken,Bayern,Germany,12.8816,47.7303,Western Europe
1610,1600,1,0,Weilheim,Mittelfranken,Bayern,Germany,11.1421,47.8407,Western Europe
1610,1600,7,2,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1610,1600,1,0,Wolfratshausen,Mittelfranken,Bayern,Germany,11.4274,47.9102,Western Europe
1610,1600,8,1,Hemau,Mittelfranken,Bayern,Germany,11.7833,49.0534,Western Europe
1610,1600,2,0,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1610,1600,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1610,1600,1,0,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Western Europe
1610,1600,3,0,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1610,1600,1,0,Friedberg,Mittelfranken,Bayern,Germany,10.9865,48.356,Western Europe
1610,1600,2,0,Kosching,Mittelfranken,Bayern,Germany,11.5005,48.8126,Western Europe
1610,1600,1,0,Mainburg,Mittelfranken,Bayern,Germany,11.7817,48.6431,Western Europe
1610,1600,1,0,Marquartstein,Mittelfranken,Bayern,Germany,12.4604,47.7614,Western Europe
1610,1600,2,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,2,1,Rain,Mittelfranken,Bayern,Germany,10.9209,48.6902,Western Europe
1610,1600,3,0,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1610,1600,1,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1610,1600,1,0,Wertingen,Mittelfranken,Bayern,Germany,10.6792,48.5618,Western Europe
1610,1600,4,3,Zusmarshausen,Mittelfranken,Bayern,Germany,10.5995,48.3983,Western Europe
1610,1600,8,8,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1610,1600,4,0,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Western Europe
1610,1600,1,0,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Western Europe
1610,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,1,0,Bad Reichenhall,Mittelfranken,Bayern,Germany,12.8816,47.7303,Western Europe
1610,1600,1,0,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Western Europe
1610,1600,3,0,Vohburg,Mittelfranken,Bayern,Germany,11.6227,48.766,Western Europe
1610,1600,1,0,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1610,1600,10,0,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1610,1600,1,0,Zwiesel,Mittelfranken,Bayern,Germany,13.2379,49.0178,Western Europe
1610,1600,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1610,1600,1,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1610,1600,2,0,Pfaffenhofen,Mittelfranken,Bayern,Germany,11.4977,48.5325,Western Europe
1610,1600,4,0,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Western Europe
1610,1600,1,0,Bad Reichenhall,Mittelfranken,Bayern,Germany,12.8816,47.7303,Western Europe
1610,1600,2,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,1,0,kotz,Mittelfranken,Bayern,Germany,10.2833,48.4167,Western Europe
1610,1600,1,0,Zusmarshausen,Mittelfranken,Bayern,Germany,10.5995,48.3983,Western Europe
1610,1600,1,1,Pfronten,Mittelfranken,Bayern,Germany,10.55,47.5833,Western Europe
1610,1600,6,6,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1610,1600,1,0,Neuburg an der Donau,Mittelfranken,Bayern,Germany,11.1888,48.7303,Western Europe
1610,1600,1,0,Burglengenfeld,Mittelfranken,Bayern,Germany,12.0417,49.2066,Western Europe
1610,1600,1,0,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Western Europe
1610,1600,2,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1610,1600,1,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1610,1600,2,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,2,0,Bad Kotzting,Mittelfranken,Bayern,Germany,12.8517,49.1768,Western Europe
1610,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,2,0,Pfaffenhofen,Mittelfranken,Bayern,Germany,11.4977,48.5325,Western Europe
1610,1600,1,0,Regen,Mittelfranken,Bayern,Germany,13.1284,48.9772,Western Europe
1610,1600,1,0,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Western Europe
1610,1600,1,0,Starnberg,Mittelfranken,Bayern,Germany,11.339,48.0,Western Europe
1610,1600,2,0,Weilheim,Mittelfranken,Bayern,Germany,11.1421,47.8407,Western Europe
1610,1600,3,0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Western Europe
1610,1600,20,20,Salzweg,Mittelfranken,Bayern,Germany,13.4851,48.6148,Western Europe
1610,1600,1,0,Salzweg,Mittelfranken,Bayern,Germany,13.4851,48.6148,Western Europe
1610,1600,1,0,Aichach,Mittelfranken,Bayern,Germany,11.136,48.4577,Western Europe
1610,1600,1,0,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Western Europe
1610,1600,1,0,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Western Europe
1610,1600,1,0,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Western Europe
1610,1600,1,0,Friedberg,Mittelfranken,Bayern,Germany,10.9865,48.356,Western Europe
1610,1600,2,0,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Western Europe
1610,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,0,Miesbach,Mittelfranken,Bayern,Germany,11.8333,47.79,Western Europe
1610,1600,1,0,Murnau am Staffelsee,Mittelfranken,Bayern,Germany,11.2041,47.6775,Western Europe
1610,1600,2,0,Pfaffenhofen,Mittelfranken,Bayern,Germany,11.4977,48.5325,Western Europe
1610,1600,3,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,1,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Western Europe
1610,1600,2,0,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Western Europe
1610,1600,1,0,Wasserburg am Inn,Mittelfranken,Bayern,Germany,12.2245,48.0527,Western Europe
1610,1600,1,1,Wemding,Mittelfranken,Bayern,Germany,10.7223,48.8722,Western Europe
1610,1600,1,0,Wolfratshausen,Mittelfranken,Bayern,Germany,11.4274,47.9102,Western Europe
1610,1600,2,0,Sulzberg,Mittelfranken,Bayern,Germany,10.3481,47.661,Western Europe
1610,1600,1,0,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Western Europe
1610,1600,1,0,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Western Europe
1610,1600,1,0,Dachau,Mittelfranken,Bayern,Germany,11.4339,48.263,Western Europe
1610,1600,1,0,Lengdorf,Mittelfranken,Bayern,Germany,12.0473,48.2578,Western Europe
1610,1600,1,0,Marquartstein,Mittelfranken,Bayern,Germany,12.4604,47.7614,Western Europe
1610,1600,7,1,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,0,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Western Europe
1610,1600,2,0,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Western Europe
1610,1600,1,0,Bad Tolz,Mittelfranken,Bayern,Germany,11.5652,47.7615,Western Europe
1610,1600,2,0,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Western Europe
1610,1600,5,0,Wasserburg am Inn,Mittelfranken,Bayern,Germany,12.2245,48.0527,Western Europe
1610,1600,1,1,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1610,1600,9,6,Hemau,Mittelfranken,Bayern,Germany,11.7833,49.0534,Western Europe
1610,1600,1,1,Laaber,Mittelfranken,Bayern,Germany,11.8831,49.0683,Western Europe
1610,1600,4,4,Wengen,Schwaben,Bayern,Germany,10.1466,47.6764,Western Europe
1610,1600,1,1,Dillingen an der Donau,Mittelfranken,Bayern,Germany,10.494,48.5791,Western Europe
1610,1600,3,0,Grafenau,Mittelfranken,Bayern,Germany,13.3946,48.8592,Western Europe
1610,1600,1,0,Bad Aibling,Mittelfranken,Bayern,Germany,12.0093,47.864,Western Europe
1610,1600,1,0,Barnstein,Schwaben,Bayern,Germany,10.5355,47.7059,Western Europe
1610,1600,1,0,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Western Europe
1610,1600,5,5,Wengen,Schwaben,Bayern,Germany,10.1466,47.6764,Western Europe
1610,1600,1,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,2,0,Hemau,Mittelfranken,Bayern,Germany,11.7833,49.0534,Western Europe
1610,1600,1,0,Neuburg an der Donau,Mittelfranken,Bayern,Germany,11.1888,48.7303,Western Europe
1610,1600,1,1,Pfronten,Mittelfranken,Bayern,Germany,10.55,47.5833,Western Europe
1610,1600,1,0,Freising,Mittelfranken,Bayern,Germany,11.7412,48.4029,Western Europe
1610,1600,3,3,Memmingen,Mittelfranken,Bayern,Germany,10.1802,47.9838,Western Europe
1610,1600,1,0,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Western Europe
1610,1600,2,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,7,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,3,0,Neustadt an der Donau,Mittelfranken,Bayern,Germany,11.7671,48.803,Western Europe
1610,1600,1,0,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Western Europe
1610,1600,1,1,Zwiesel,Mittelfranken,Bayern,Germany,13.2379,49.0178,Western Europe
1610,1600,2,0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Western Europe
1610,1600,1,0,Mainburg,Mittelfranken,Bayern,Germany,11.7817,48.6431,Western Europe
1610,1600,2,0,Riedenburg,Mittelfranken,Bayern,Germany,11.6918,48.9637,Western Europe
